orden_id,cliente_id,tienda_id,vendedor_id,fecha_orden,estado_orden,metodo_pago,moneda,total_bruto,descuento_total,impuesto_total,total_neto
10578,28,2,4,2025-03-09,COMPLETADA,Yape/Plin,PEN,4400.0,0.0,792.0,5192.0
10467,80,2,10,2025-03-11,COMPLETADA,Efectivo,PEN,1800.0,270.0,275.4,1805.4
10198,26,2,6,2025-03-14,COMPLETADA,Yape/Plin,PEN,2609.14,130.46,446.16,2924.84
10785,24,5,12,2025-03-14,COMPLETADA,Efectivo,PEN,4000.42,350.0,657.08,4307.5
10588,77,3,7,2025-03-15,COMPLETADA,Yape/Plin,PEN,3900.0,585.0,596.7,3911.7
10872,24,3,7,2025-03-15,COMPLETADA,Yape/Plin,PEN,2609.14,130.46,446.16,2924.84
10789,77,1,2,2025-03-15,COMPLETADA,Yape/Plin,PEN,3415.1,0.0,614.72,4029.82
10795,24,3,8,2025-03-17,COMPLETADA,Yape/Plin,PEN,446.04,0.0,80.29,526.33
10545,6,2,4,2025-03-17,COMPLETADA,Tarjeta,PEN,2200.0,110.0,376.2,2466.2
10890,66,3,7,2025-03-17,COMPLETADA,Yape/Plin,PEN,3415.1,341.51,553.25,3626.84
10666,53,3,7,2025-03-18,COMPLETADA,Efectivo,PEN,8400.0,0.0,1512.0,9912.0
10464,76,4,11,2025-03-18,COMPLETADA,Efectivo,PEN,4200.0,0.0,756.0,4956.0
10870,58,4,11,2025-03-19,COMPLETADA,Tarjeta,PEN,7015.1,170.75,1231.98,8076.33
10589,59,4,1,2025-03-21,COMPLETADA,Transferencia,PEN,2200.0,220.0,356.4,2336.4
10574,55,1,2,2025-03-22,COMPLETADA,Transferencia,PEN,2200.0,0.0,396.0,2596.0
10682,25,5,12,2025-03-26,COMPLETADA,Tarjeta,PEN,2200.0,110.0,376.2,2466.2
10712,46,2,5,2025-03-27,COMPLETADA,Transferencia,PEN,892.08,133.81,136.49,894.76
10543,77,5,12,2025-03-28,COMPLETADA,Yape/Plin,PEN,550.0,0.0,99.0,649.0
10078,79,3,9,2025-03-30,COMPLETADA,Transferencia,PEN,6600.0,660.0,1069.2,7009.2
10835,17,3,8,2025-04-03,COMPLETADA,Efectivo,PEN,3415.1,512.26,522.51,3425.35
10635,39,5,3,2025-04-04,COMPLETADA,Transferencia,PEN,12000.0,210.0,2122.2,13912.2
10871,22,1,2,2025-04-05,COMPLETADA,Yape/Plin,PEN,6809.14,130.46,1202.16,7880.84
10656,6,1,2,2025-04-07,PENDIENTE,Yape/Plin,PEN,946.46,72.34,157.34,1031.46
10876,22,5,12,2025-04-08,COMPLETADA,Transferencia,PEN,2200.0,330.0,336.6,2206.6
10295,15,1,2,2025-04-08,COMPLETADA,Yape/Plin,PEN,6400.0,0.0,1152.0,7552.0
10225,72,5,3,2025-04-08,COMPLETADA,Tarjeta,PEN,1050.42,55.0,179.18,1174.6
10350,52,5,3,2025-04-10,COMPLETADA,Efectivo,PEN,4200.0,210.0,718.2,4708.2
10428,12,3,8,2025-04-10,COMPLETADA,Transferencia,PEN,4450.0,55.0,791.1,5186.1
10045,12,2,4,2025-04-10,COMPLETADA,Yape/Plin,PEN,1000.84,0.0,180.15,1180.99
10637,13,2,10,2025-04-10,COMPLETADA,Tarjeta,PEN,6830.2,683.02,1106.49,7253.67
10155,48,1,2,2025-04-11,COMPLETADA,Tarjeta,PEN,4200.0,0.0,756.0,4956.0
10278,67,5,12,2025-04-11,COMPLETADA,Transferencia,PEN,3500.0,0.0,630.0,4130.0
10213,66,3,7,2025-04-11,COMPLETADA,Transferencia,PEN,4400.0,660.0,673.2,4413.2
10025,71,2,10,2025-04-12,COMPLETADA,Transferencia,PEN,5615.1,330.0,951.32,6236.42
10552,77,3,9,2025-04-12,PENDIENTE,Efectivo,PEN,3415.1,341.51,553.25,3626.84
10522,39,5,3,2025-04-13,ANULADA,Yape/Plin,PEN,2200.0,110.0,376.2,2466.2
10358,16,5,12,2025-04-13,COMPLETADA,Tarjeta,PEN,1800.0,0.0,324.0,2124.0
10493,69,2,5,2025-04-14,ANULADA,Tarjeta,PEN,3946.04,525.0,615.79,4036.83
10808,24,2,5,2025-04-15,COMPLETADA,Transferencia,PEN,4846.04,660.0,753.49,4939.53
10560,5,1,2,2025-04-15,COMPLETADA,Yape/Plin,PEN,4000.42,375.02,652.57,4277.97
10883,16,2,6,2025-04-16,COMPLETADA,Efectivo,PEN,4750.0,502.5,764.55,5012.05
10614,52,5,12,2025-04-16,COMPLETADA,Yape/Plin,PEN,5615.1,0.0,1010.72,6625.82
10321,71,1,2,2025-04-17,COMPLETADA,Yape/Plin,PEN,3900.0,195.0,666.9,4371.9
10265,39,5,12,2025-04-22,COMPLETADA,Tarjeta,PEN,2609.14,391.37,399.2,2616.97
10151,13,4,11,2025-04-22,ANULADA,Yape/Plin,PEN,446.04,0.0,80.29,526.33
10747,22,4,1,2025-04-23,COMPLETADA,Transferencia,PEN,1000.84,0.0,180.15,1180.99
10388,36,5,3,2025-04-24,COMPLETADA,Transferencia,PEN,2200.0,220.0,356.4,2336.4
10393,8,3,9,2025-04-24,COMPLETADA,Efectivo,PEN,4846.04,0.0,872.29,5718.33
10421,48,2,10,2025-04-25,COMPLETADA,Transferencia,PEN,1800.0,0.0,324.0,2124.0
10471,74,3,8,2025-04-25,COMPLETADA,Yape/Plin,PEN,446.04,66.91,68.24,447.37
10677,40,5,12,2025-04-25,COMPLETADA,Tarjeta,PEN,500.42,75.06,76.56,501.92
10272,7,5,3,2025-04-26,COMPLETADA,Transferencia,PEN,3415.1,341.51,553.25,3626.84
10362,2,2,10,2025-04-29,COMPLETADA,Yape/Plin,PEN,6100.0,330.0,1038.6,6808.6
10369,71,1,2,2025-04-29,COMPLETADA,Tarjeta,PEN,3900.0,390.0,631.8,4141.8
10616,55,1,2,2025-04-30,COMPLETADA,Transferencia,PEN,7400.0,350.0,1269.0,8319.0
10114,67,4,1,2025-04-30,COMPLETADA,Transferencia,PEN,3900.0,390.0,631.8,4141.8
10689,35,5,12,2025-04-30,COMPLETADA,Tarjeta,PEN,1800.0,0.0,324.0,2124.0
10257,35,3,7,2025-05-01,COMPLETADA,Yape/Plin,PEN,7000.0,0.0,1260.0,8260.0
10160,35,1,2,2025-05-01,COMPLETADA,Yape/Plin,PEN,4346.04,195.0,747.19,4898.23
10465,18,2,10,2025-05-01,COMPLETADA,Yape/Plin,PEN,3701.26,0.0,666.23,4367.49
10607,35,5,12,2025-05-02,COMPLETADA,Efectivo,PEN,4400.42,465.06,708.36,4643.72
10889,68,4,11,2025-05-02,COMPLETADA,Tarjeta,PEN,1800.0,270.0,275.4,1805.4
10179,13,4,11,2025-05-02,COMPLETADA,Yape/Plin,PEN,550.0,27.5,94.05,616.55
10477,69,2,10,2025-05-02,COMPLETADA,Efectivo,PEN,500.42,50.04,81.07,531.45
10049,58,3,9,2025-05-02,COMPLETADA,Efectivo,PEN,3900.0,585.0,596.7,3911.7
10740,63,1,2,2025-05-04,COMPLETADA,Tarjeta,PEN,996.04,82.5,164.44,1077.98
10456,60,2,6,2025-05-05,COMPLETADA,Transferencia,PEN,6830.2,0.0,1229.44,8059.64
10010,57,3,7,2025-05-05,PENDIENTE,Yape/Plin,PEN,8250.0,630.0,1371.6,8991.6
10324,60,4,11,2025-05-06,COMPLETADA,Efectivo,PEN,500.42,0.0,90.08,590.5
10729,10,3,7,2025-05-07,COMPLETADA,Transferencia,PEN,1800.0,270.0,275.4,1805.4
10372,70,2,4,2025-05-08,COMPLETADA,Yape/Plin,PEN,500.42,0.0,90.08,590.5
10291,45,4,1,2025-05-08,COMPLETADA,Tarjeta,PEN,500.42,50.04,81.07,531.45
10039,38,3,7,2025-05-08,COMPLETADA,Tarjeta,PEN,3600.0,360.0,583.2,3823.2
10244,4,4,1,2025-05-09,COMPLETADA,Efectivo,PEN,550.0,0.0,99.0,649.0
10401,23,4,1,2025-05-09,COMPLETADA,Yape/Plin,PEN,3900.0,0.0,702.0,4602.0
10800,54,5,3,2025-05-09,COMPLETADA,Yape/Plin,PEN,2700.42,75.06,472.56,3097.92
10002,60,4,11,2025-05-10,COMPLETADA,Transferencia,PEN,5500.0,660.0,871.2,5711.2
10387,57,5,12,2025-05-11,COMPLETADA,Efectivo,PEN,500.42,25.02,85.57,560.97
10599,59,4,1,2025-05-11,COMPLETADA,Transferencia,PEN,550.0,27.5,94.05,616.55
10710,60,1,2,2025-05-11,COMPLETADA,Transferencia,PEN,4500.84,175.0,778.65,5104.49
10843,28,4,1,2025-05-12,COMPLETADA,Tarjeta,PEN,3500.0,0.0,630.0,4130.0
10076,25,2,5,2025-05-12,COMPLETADA,Yape/Plin,PEN,5300.0,375.0,886.5,5811.5
10332,62,5,3,2025-05-13,COMPLETADA,Transferencia,PEN,1800.0,90.0,307.8,2017.8
10188,22,1,2,2025-05-15,COMPLETADA,Transferencia,PEN,2200.0,110.0,376.2,2466.2
10764,9,5,3,2025-05-15,COMPLETADA,Transferencia,PEN,5750.84,685.0,911.85,5977.69
10194,19,5,12,2025-05-16,COMPLETADA,Efectivo,PEN,550.0,27.5,94.05,616.55
10275,12,2,10,2025-05-16,COMPLETADA,Efectivo,PEN,3500.0,0.0,630.0,4130.0
10246,20,1,2,2025-05-17,COMPLETADA,Tarjeta,PEN,3900.0,0.0,702.0,4602.0
10164,30,3,9,2025-05-17,PENDIENTE,Efectivo,PEN,3900.0,0.0,702.0,4602.0
10579,69,3,9,2025-05-17,PENDIENTE,Yape/Plin,PEN,3500.0,175.0,598.5,3923.5
10234,5,1,2,2025-05-17,COMPLETADA,Transferencia,PEN,3500.0,525.0,535.5,3510.5
10485,26,5,12,2025-05-18,COMPLETADA,Efectivo,PEN,8400.0,0.0,1512.0,9912.0
10296,18,4,1,2025-05-19,COMPLETADA,Transferencia,PEN,3415.1,0.0,614.72,4029.82
10558,60,2,6,2025-05-19,COMPLETADA,Efectivo,PEN,4200.0,630.0,642.6,4212.6
10879,79,1,2,2025-05-20,COMPLETADA,Efectivo,PEN,1100.0,165.0,168.3,1103.3
10754,38,4,1,2025-05-21,PENDIENTE,Yape/Plin,PEN,3600.0,0.0,648.0,4248.0
10292,22,1,2,2025-05-22,COMPLETADA,Yape/Plin,PEN,6446.04,224.6,1119.86,7341.3
10680,29,1,2,2025-05-22,COMPLETADA,Efectivo,PEN,8800.0,790.0,1441.8,9451.8
10228,4,4,11,2025-05-23,COMPLETADA,Transferencia,PEN,11800.0,760.0,1987.2,13027.2
10820,69,5,12,2025-05-24,COMPLETADA,Transferencia,PEN,3900.0,585.0,596.7,3911.7
10487,20,1,2,2025-05-24,COMPLETADA,Yape/Plin,PEN,5218.28,782.74,798.4,5233.94
10837,13,4,11,2025-05-25,COMPLETADA,Yape/Plin,PEN,2200.0,110.0,376.2,2466.2
10229,53,5,12,2025-05-25,COMPLETADA,Yape/Plin,PEN,3415.1,512.26,522.51,3425.35
10596,36,3,8,2025-05-26,COMPLETADA,Yape/Plin,PEN,6400.0,420.0,1076.4,7056.4
10851,16,4,11,2025-05-29,COMPLETADA,Yape/Plin,PEN,4200.0,210.0,718.2,4708.2
10231,42,4,11,2025-05-29,COMPLETADA,Yape/Plin,PEN,892.08,44.6,152.55,1000.03
10072,23,1,2,2025-05-31,COMPLETADA,Efectivo,PEN,3900.0,195.0,666.9,4371.9
10208,37,5,12,2025-06-02,COMPLETADA,Efectivo,PEN,4495.66,0.0,809.22,5304.88
10175,54,5,3,2025-06-02,COMPLETADA,Yape/Plin,PEN,5045.66,27.5,903.27,5921.43
10413,13,3,8,2025-06-04,COMPLETADA,Tarjeta,PEN,13486.98,2023.05,2063.51,13527.44
10732,63,3,9,2025-06-05,COMPLETADA,Efectivo,PEN,9200.0,90.0,1639.8,10749.8
10813,54,2,4,2025-06-07,ANULADA,Tarjeta,PEN,3415.1,170.75,583.98,3828.33
10790,24,2,6,2025-06-07,COMPLETADA,Yape/Plin,PEN,9115.1,512.26,1548.51,10151.35
10556,36,2,10,2025-06-07,COMPLETADA,Yape/Plin,PEN,1800.0,0.0,324.0,2124.0
10610,14,5,12,2025-06-09,COMPLETADA,Efectivo,PEN,6100.0,915.0,933.3,6118.3
10193,13,2,10,2025-06-10,ANULADA,Yape/Plin,PEN,8300.42,805.02,1349.17,8844.57
10312,66,4,11,2025-06-10,COMPLETADA,Transferencia,PEN,1100.0,0.0,198.0,1298.0
10539,25,2,4,2025-06-10,COMPLETADA,Transferencia,PEN,5218.28,260.91,892.33,5849.7
10744,53,2,4,2025-06-11,PENDIENTE,Yape/Plin,PEN,5218.28,260.91,892.33,5849.7
10630,9,1,2,2025-06-13,COMPLETADA,Transferencia,PEN,6830.2,0.0,1229.44,8059.64
10899,77,4,1,2025-06-14,COMPLETADA,Tarjeta,PEN,6830.2,0.0,1229.44,8059.64
10551,18,4,11,2025-06-16,COMPLETADA,Tarjeta,PEN,3500.0,175.0,598.5,3923.5
10670,31,1,2,2025-06-16,COMPLETADA,Efectivo,PEN,1650.0,0.0,297.0,1947.0
10373,18,3,8,2025-06-19,COMPLETADA,Tarjeta,PEN,11300.0,1520.0,1760.4,11540.4
10390,64,5,3,2025-06-20,COMPLETADA,Yape/Plin,PEN,2609.14,391.37,399.2,2616.97
10429,50,5,3,2025-06-20,COMPLETADA,Efectivo,PEN,1000.84,150.13,153.13,1003.84
10086,47,1,2,2025-06-20,COMPLETADA,Efectivo,PEN,10245.3,512.26,1751.95,11484.99
10128,64,2,10,2025-06-20,COMPLETADA,Tarjeta,PEN,3500.0,0.0,630.0,4130.0
10145,41,4,11,2025-06-21,COMPLETADA,Efectivo,PEN,4495.66,0.0,809.22,5304.88
10705,43,5,12,2025-06-22,COMPLETADA,Tarjeta,PEN,5700.0,110.0,1006.2,6596.2
10134,58,5,12,2025-06-22,COMPLETADA,Tarjeta,PEN,8991.32,0.0,1618.44,10609.76
10825,39,4,11,2025-06-24,COMPLETADA,Efectivo,PEN,4846.04,0.0,872.29,5718.33
10886,66,3,8,2025-06-24,COMPLETADA,Transferencia,PEN,1050.42,77.54,175.12,1148.0
10156,36,5,12,2025-06-26,COMPLETADA,Efectivo,PEN,1550.84,150.13,252.13,1652.84
10310,61,5,3,2025-06-27,COMPLETADA,Yape/Plin,PEN,7800.0,0.0,1404.0,9204.0
10063,30,5,12,2025-06-29,COMPLETADA,Tarjeta,PEN,7000.0,350.0,1197.0,7847.0
10120,44,5,12,2025-06-29,COMPLETADA,Yape/Plin,PEN,5700.0,285.0,974.7,6389.7
10686,49,3,8,2025-06-29,COMPLETADA,Transferencia,PEN,14000.0,1140.0,2314.8,15174.8
10276,26,3,7,2025-06-30,ANULADA,Transferencia,PEN,446.04,0.0,80.29,526.33
10806,75,1,2,2025-07-04,PENDIENTE,Yape/Plin,PEN,8395.66,614.78,1400.56,9181.44
10549,1,1,2,2025-07-04,ANULADA,Efectivo,PEN,3900.0,0.0,702.0,4602.0
10313,69,1,2,2025-07-04,COMPLETADA,Transferencia,PEN,3965.1,341.51,652.25,4275.84
10650,22,3,7,2025-07-08,COMPLETADA,Tarjeta,PEN,3415.1,0.0,614.72,4029.82
10031,5,5,3,2025-07-08,COMPLETADA,Yape/Plin,PEN,12315.1,170.75,2185.98,14330.33
10190,6,4,1,2025-07-09,PENDIENTE,Tarjeta,PEN,5800.0,110.0,1024.2,6714.2
10514,74,2,4,2025-07-09,COMPLETADA,Yape/Plin,PEN,9883.4,44.6,1770.99,11609.79
10766,22,4,1,2025-07-11,COMPLETADA,Tarjeta,PEN,13695.66,1129.57,2261.9,14827.99
10496,18,3,7,2025-07-12,COMPLETADA,Transferencia,PEN,550.0,55.0,89.1,584.1
10798,80,3,8,2025-07-13,COMPLETADA,Transferencia,PEN,500.42,0.0,90.08,590.5
10218,32,2,4,2025-07-13,PENDIENTE,Tarjeta,PEN,2609.14,0.0,469.65,3078.79
10559,3,1,2,2025-07-13,ANULADA,Tarjeta,PEN,5218.28,521.83,845.36,5541.81
10284,64,2,10,2025-07-15,COMPLETADA,Tarjeta,PEN,1100.0,165.0,168.3,1103.3
10083,78,5,12,2025-07-15,COMPLETADA,Yape/Plin,PEN,550.0,55.0,89.1,584.1
10441,42,1,2,2025-07-17,COMPLETADA,Yape/Plin,PEN,3900.0,0.0,702.0,4602.0
10150,42,3,8,2025-07-19,COMPLETADA,Yape/Plin,PEN,2609.14,260.91,422.68,2770.91
10860,21,3,7,2025-07-20,COMPLETADA,Tarjeta,PEN,3900.0,585.0,596.7,3911.7
10319,72,2,4,2025-07-20,COMPLETADA,Efectivo,PEN,550.0,27.5,94.05,616.55
10858,51,2,10,2025-07-23,COMPLETADA,Efectivo,PEN,10245.3,0.0,1844.15,12089.45
10364,33,3,7,2025-07-24,COMPLETADA,Yape/Plin,PEN,5700.0,675.0,904.5,5929.5
10040,47,1,2,2025-07-24,COMPLETADA,Tarjeta,PEN,2200.0,110.0,376.2,2466.2
10113,47,2,5,2025-07-25,COMPLETADA,Efectivo,PEN,446.04,22.3,76.27,500.01
10315,10,5,3,2025-07-25,ANULADA,Efectivo,PEN,3415.1,0.0,614.72,4029.82
10678,7,4,11,2025-07-26,COMPLETADA,Transferencia,PEN,2350.0,235.0,380.7,2495.7
10451,66,1,2,2025-07-27,COMPLETADA,Yape/Plin,PEN,2200.0,0.0,396.0,2596.0
10301,62,5,12,2025-07-29,COMPLETADA,Yape/Plin,PEN,3861.14,0.0,695.01,4556.15
10097,16,3,8,2025-07-29,COMPLETADA,Transferencia,PEN,11100.0,620.0,1886.4,12366.4
10328,73,2,10,2025-08-02,PENDIENTE,Tarjeta,PEN,3500.0,175.0,598.5,3923.5
10664,65,4,1,2025-08-05,COMPLETADA,Transferencia,PEN,500.42,0.0,90.08,590.5
10260,4,2,5,2025-08-05,COMPLETADA,Transferencia,PEN,2246.04,112.3,384.07,2517.81
10841,52,1,2,2025-08-06,COMPLETADA,Efectivo,PEN,9609.14,1091.37,1533.2,10050.97
10153,32,4,11,2025-08-06,COMPLETADA,Efectivo,PEN,7900.42,835.06,1271.76,8337.12
10512,75,1,2,2025-08-07,COMPLETADA,Transferencia,PEN,7330.62,341.51,1258.04,8247.15
10392,50,4,11,2025-08-07,COMPLETADA,Transferencia,PEN,1546.04,0.0,278.29,1824.33
10251,80,2,4,2025-08-08,PENDIENTE,Efectivo,PEN,1501.26,0.0,270.23,1771.49
10216,48,1,2,2025-08-08,COMPLETADA,Tarjeta,PEN,6800.0,690.0,1099.8,7209.8
10361,17,5,3,2025-08-08,COMPLETADA,Yape/Plin,PEN,12406.42,0.0,2233.16,14639.58
10105,54,5,3,2025-08-08,COMPLETADA,Yape/Plin,PEN,5700.0,220.0,986.4,6466.4
10135,69,2,5,2025-08-09,COMPLETADA,Efectivo,PEN,1800.0,180.0,291.6,1911.6
10293,58,1,2,2025-08-09,COMPLETADA,Tarjeta,PEN,7826.24,1091.44,1212.26,7947.06
10631,8,5,12,2025-08-11,COMPLETADA,Yape/Plin,PEN,10409.14,1300.46,1639.56,10748.24
10404,65,1,2,2025-08-12,COMPLETADA,Efectivo,PEN,2609.14,391.37,399.2,2616.97
10064,55,5,12,2025-08-12,COMPLETADA,Efectivo,PEN,3415.1,170.75,583.98,3828.33
10619,41,5,3,2025-08-13,COMPLETADA,Efectivo,PEN,4050.0,377.5,661.05,4333.55
10357,17,1,2,2025-08-13,COMPLETADA,Tarjeta,PEN,6830.2,0.0,1229.44,8059.64
10757,18,4,11,2025-08-14,COMPLETADA,Transferencia,PEN,1800.0,0.0,324.0,2124.0
10117,30,1,2,2025-08-14,COMPLETADA,Efectivo,PEN,1800.0,0.0,324.0,2124.0
10821,29,1,2,2025-08-14,COMPLETADA,Transferencia,PEN,7447.26,130.46,1317.02,8633.82
10503,42,4,1,2025-08-16,COMPLETADA,Yape/Plin,PEN,550.0,0.0,99.0,649.0
10461,1,2,5,2025-08-17,COMPLETADA,Yape/Plin,PEN,3900.0,0.0,702.0,4602.0
10537,62,5,12,2025-08-18,COMPLETADA,Efectivo,PEN,4155.18,0.0,747.94,4903.12
10563,4,3,8,2025-08-20,COMPLETADA,Yape/Plin,PEN,6470.28,130.46,1141.17,7480.99
10687,63,2,4,2025-08-21,COMPLETADA,Tarjeta,PEN,6830.2,1024.53,1045.02,6850.69
10639,64,4,11,2025-08-21,COMPLETADA,Efectivo,PEN,3915.52,50.04,695.79,4561.27
10019,56,4,1,2025-08-22,COMPLETADA,Efectivo,PEN,1100.0,55.0,188.1,1233.1
10262,71,3,8,2025-08-23,COMPLETADA,Yape/Plin,PEN,2750.0,330.0,435.6,2855.6
10735,40,4,1,2025-08-23,COMPLETADA,Yape/Plin,PEN,6200.0,440.0,1036.8,6796.8
10696,71,4,11,2025-08-24,COMPLETADA,Tarjeta,PEN,1800.0,180.0,291.6,1911.6
10674,25,1,2,2025-08-24,COMPLETADA,Tarjeta,PEN,3600.0,0.0,648.0,4248.0
10161,19,4,1,2025-08-24,COMPLETADA,Transferencia,PEN,3415.1,512.26,522.51,3425.35
10254,67,4,1,2025-08-24,COMPLETADA,Transferencia,PEN,7800.0,0.0,1404.0,9204.0
10250,30,5,3,2025-08-26,COMPLETADA,Efectivo,PEN,11000.0,935.0,1811.7,11876.7
10791,20,2,4,2025-08-28,COMPLETADA,Tarjeta,PEN,3600.0,360.0,583.2,3823.2
10634,34,2,6,2025-08-29,COMPLETADA,Tarjeta,PEN,4809.14,130.46,842.16,5520.84
10728,69,2,5,2025-09-01,COMPLETADA,Efectivo,PEN,2200.0,330.0,336.6,2206.6
10060,11,1,2,2025-09-02,COMPLETADA,Tarjeta,PEN,5700.0,570.0,923.4,6053.4
10722,57,3,7,2025-09-04,COMPLETADA,Tarjeta,PEN,3415.1,170.75,583.98,3828.33
10142,7,2,4,2025-09-04,COMPLETADA,Transferencia,PEN,446.04,22.3,76.27,500.01
10673,80,1,2,2025-09-05,COMPLETADA,Efectivo,PEN,4857.82,27.5,869.46,5699.78
10753,41,3,9,2025-09-05,PENDIENTE,Tarjeta,PEN,4307.82,0.0,775.41,5083.23
10679,43,5,12,2025-09-06,COMPLETADA,Efectivo,PEN,550.0,0.0,99.0,649.0
10621,60,2,6,2025-09-08,COMPLETADA,Efectivo,PEN,6609.56,130.46,1166.24,7645.34
10172,26,4,11,2025-09-09,COMPLETADA,Efectivo,PEN,11158.69,1103.8,1809.88,11864.77
10339,70,1,2,2025-09-09,COMPLETADA,Yape/Plin,PEN,11325.86,1132.59,1834.79,12028.06
10613,34,1,2,2025-09-10,COMPLETADA,Tarjeta,PEN,446.04,44.6,72.26,473.7
10826,23,5,3,2025-09-10,COMPLETADA,Efectivo,PEN,12491.32,1523.7,1974.17,12941.79
10417,43,4,1,2025-09-11,COMPLETADA,Transferencia,PEN,3917.38,195.87,669.87,4391.38
10071,61,5,3,2025-09-11,PENDIENTE,Efectivo,PEN,7827.42,0.0,1408.94,9236.36
10767,69,5,3,2025-09-12,COMPLETADA,Tarjeta,PEN,1958.69,0.0,352.56,2311.25
10866,4,5,3,2025-09-12,COMPLETADA,Transferencia,PEN,2609.14,0.0,469.65,3078.79
10726,32,3,8,2025-09-12,COMPLETADA,Transferencia,PEN,3500.0,175.0,598.5,3923.5
10836,10,2,10,2025-09-13,COMPLETADA,Tarjeta,PEN,2200.0,0.0,396.0,2596.0
10780,58,2,5,2025-09-13,COMPLETADA,Yape/Plin,PEN,16096.12,1348.7,2654.54,17401.96
10432,64,2,5,2025-09-14,COMPLETADA,Efectivo,PEN,3500.0,525.0,535.5,3510.5
10266,37,3,9,2025-09-15,COMPLETADA,Tarjeta,PEN,2200.0,110.0,376.2,2466.2
10003,49,3,7,2025-09-16,COMPLETADA,Yape/Plin,PEN,1958.69,97.93,334.94,2195.7
10479,35,3,8,2025-09-17,COMPLETADA,Tarjeta,PEN,4307.82,0.0,775.41,5083.23
10437,8,1,2,2025-09-18,COMPLETADA,Yape/Plin,PEN,2609.14,391.37,399.2,2616.97
10356,1,5,3,2025-09-20,COMPLETADA,Yape/Plin,PEN,5700.0,525.0,931.5,6106.5
10486,14,4,11,2025-09-20,COMPLETADA,Tarjeta,PEN,4400.0,0.0,792.0,5192.0
10651,42,2,4,2025-09-21,COMPLETADA,Yape/Plin,PEN,2609.14,130.46,446.16,2924.84
10093,56,3,9,2025-09-21,PENDIENTE,Tarjeta,PEN,3415.1,0.0,614.72,4029.82
10348,22,1,2,2025-09-21,COMPLETADA,Tarjeta,PEN,6165.1,55.0,1099.82,7209.92
10848,19,3,9,2025-09-23,PENDIENTE,Yape/Plin,PEN,7000.0,700.0,1134.0,7434.0
10115,39,5,12,2025-09-23,COMPLETADA,Efectivo,PEN,7900.0,220.0,1382.4,9062.4
10420,35,5,3,2025-09-23,COMPLETADA,Transferencia,PEN,3159.14,343.41,506.83,3322.56
10077,17,5,12,2025-09-24,COMPLETADA,Transferencia,PEN,4808.24,0.0,865.49,5673.73
10184,23,3,9,2025-09-24,COMPLETADA,Transferencia,PEN,1958.69,0.0,352.56,2311.25
10377,58,3,9,2025-09-24,COMPLETADA,Transferencia,PEN,500.42,75.06,76.56,501.92
10828,8,2,10,2025-09-25,COMPLETADA,Tarjeta,PEN,12115.64,350.0,2117.82,13883.46
10165,38,2,4,2025-09-25,COMPLETADA,Transferencia,PEN,500.42,25.02,85.57,560.97
10157,68,3,8,2025-09-26,COMPLETADA,Efectivo,PEN,3415.1,0.0,614.72,4029.82
10893,52,4,11,2025-09-27,COMPLETADA,Yape/Plin,PEN,1000.84,50.04,171.14,1121.94
10887,66,2,10,2025-09-27,COMPLETADA,Yape/Plin,PEN,6600.0,990.0,1009.8,6619.8
10408,19,4,1,2025-09-30,ANULADA,Transferencia,PEN,2609.14,0.0,469.65,3078.79
10438,46,2,10,2025-09-30,COMPLETADA,Efectivo,PEN,1000.84,0.0,180.15,1180.99
10568,12,5,3,2025-10-01,COMPLETADA,Yape/Plin,PEN,4495.66,0.0,809.22,5304.88
10395,23,5,12,2025-10-02,COMPLETADA,Yape/Plin,PEN,3965.1,82.5,698.87,4581.47
10834,12,2,5,2025-10-02,COMPLETADA,Transferencia,PEN,4996.08,299.84,845.32,5541.56
10513,10,4,11,2025-10-04,COMPLETADA,Yape/Plin,PEN,2200.0,330.0,336.6,2206.6
10037,13,1,2,2025-10-05,COMPLETADA,Tarjeta,PEN,500.42,25.02,85.57,560.97
10470,10,5,12,2025-10-07,COMPLETADA,Yape/Plin,PEN,446.04,66.91,68.24,447.37
10425,7,2,6,2025-10-07,COMPLETADA,Yape/Plin,PEN,5700.0,110.0,1006.2,6596.2
10300,28,2,5,2025-10-09,COMPLETADA,Yape/Plin,PEN,4808.24,240.41,822.21,5390.04
10174,39,2,6,2025-10-10,COMPLETADA,Efectivo,PEN,5150.0,690.0,802.8,5262.8
10397,56,3,9,2025-10-10,COMPLETADA,Transferencia,PEN,8991.32,449.57,1537.51,10079.26
10853,37,5,3,2025-10-11,PENDIENTE,Tarjeta,PEN,446.04,44.6,72.26,473.7
10659,34,4,11,2025-10-12,COMPLETADA,Yape/Plin,PEN,10500.0,525.0,1795.5,11770.5
10675,66,3,8,2025-10-14,COMPLETADA,Efectivo,PEN,1000.84,0.0,180.15,1180.99
10894,37,5,12,2025-10-14,COMPLETADA,Tarjeta,PEN,4307.82,215.39,736.64,4829.07
10159,2,2,4,2025-10-14,COMPLETADA,Efectivo,PEN,5768.28,82.5,1023.44,6709.22
10336,3,3,7,2025-10-14,COMPLETADA,Efectivo,PEN,2959.53,443.93,452.81,2968.41
10294,39,5,3,2025-10-14,COMPLETADA,Efectivo,PEN,7623.01,425.75,1295.51,8492.77
10034,33,4,11,2025-10-15,COMPLETADA,Efectivo,PEN,6546.92,354.84,1114.58,7306.66
